Komentar,cleaning,cleansing,text_tokenize,tweet_normalized,text_stopword,text_stemming,text_clean
,nan,nan,['nan'],['nan'],['nan'],['nan'],nan
Gaya banget bangsat,Gaya banget bangsat,gaya banget bangsat,"['gaya', 'banget', 'bangsat']","['gaya', 'banget', 'bangsat']","['gaya', 'banget', 'bangsat']","['gaya', 'banget', 'bangsat']",gaya banget bangsat
Prilaku/kegiatan SPT ini Akan ada masalah yang demikian ini .. tidak patut untuk di tiru.... Kita SBG ortu atau guru wajib hukumnya utk mengarahkan dan nasehati.. ...,Prilaku kegiatan SPT ini Akan ada masalah yang demikian ini tidak patut untuk di tiru Kita SBG ortu atau guru wajib hukumnya utk mengarahkan dan nasehati,prilaku kegiatan spt ini akan ada masalah yang demikian ini tidak patut untuk di tiru kita sbg ortu atau guru wajib hukumnya utk mengarahkan dan nasehati,"['prilaku', 'kegiatan', 'spt', 'ini', 'akan', 'ada', 'masalah', 'yang', 'demikian', 'ini', 'tidak', 'patut', 'untuk', 'di', 'tiru', 'kita', 'sbg', 'ortu', 'atau', 'guru', 'wajib', 'hukumnya', 'utk', 'mengarahkan', 'dan', 'nasehati']","['prilaku', 'kegiatan', 'seperti', 'ini', 'akan', 'ada', 'masalah', 'yang', 'demikian', 'ini', 'tidak', 'patut', 'untuk', 'di', 'tiru', 'kita', 'sbg', 'orang tua', 'atau', 'guru', 'wajib', 'hukumnya', 'untuk', 'mengarahkan', 'dan', 'nasehati']","['prilaku', 'kegiatan', 'patut', 'tiru', 'sbg', 'orang tua', 'guru', 'wajib', 'hukumnya', 'mengarahkan', 'nasehati']","['prilaku', 'giat', 'patut', 'tiru', 'sbg', 'orang tua', 'guru', 'wajib', 'hukum', 'arah', 'nasehat']",prilaku giat patut tiru sbg orang tua guru wajib hukum arah nasehat
Hukum mati aja napa,Hukum mati aja napa,hukum mati aja napa,"['hukum', 'mati', 'aja', 'napa']","['hukum', 'mati', 'aja', 'napa']","['hukum', 'mati', 'aja', 'napa']","['hukum', 'mati', 'aja', 'napa']",hukum mati aja napa
LAPORKAN,LAPORKAN,laporkan,['laporkan'],['laporkan'],['laporkan'],['lapor'],lapor
Najis sok di hormati cuih,Najis sok di hormati cuih,najis sok di hormati cuih,"['najis', 'sok', 'di', 'hormati', 'cuih']","['najis', 'sok', 'di', 'hormati', 'cuih']","['najis', 'sok', 'hormati', 'cuih']","['najis', 'sok', 'hormat', 'cuih']",najis sok hormat cuih
Sedih,Sedih,sedih,['sedih'],['sedih'],['sedih'],['sedih'],sedih
biar dikata apasih kerennn gitu masih pada makan nasi aja kalo Lo makan orok baru belagak begitu. berasa Tuhan banget yaa harus sujud begitu.. kelakuan oh kelakuan .. astagfirullah,biar dikata apasih kerenn gitu masih pada makan nasi aja kalo Lo makan orok baru belagak begitu berasa Tuhan banget yaa harus sujud begitu kelakuan oh kelakuan astagfirullah,biar dikata apasih kerenn gitu masih pada makan nasi aja kalo lo makan orok baru belagak begitu berasa tuhan banget yaa harus sujud begitu kelakuan oh kelakuan astagfirullah,"['biar', 'dikata', 'apasih', 'kerenn', 'gitu', 'masih', 'pada', 'makan', 'nasi', 'aja', 'kalo', 'lo', 'makan', 'orok', 'baru', 'belagak', 'begitu', 'berasa', 'tuhan', 'banget', 'yaa', 'harus', 'sujud', 'begitu', 'kelakuan', 'oh', 'kelakuan', 'astagfirullah']","['biar', 'dikata', 'apasih', 'keren', 'gitu', 'masih', 'pada', 'makan', 'nasi', 'aja', 'kalau', 'kamu', 'makan', 'orok', 'baru', 'belagak', 'begitu', 'berasa', 'tuhan', 'banget', 'yaa', 'harus', 'sujud', 'begitu', 'kelakuan', 'oh', 'kelakuan', 'astagfirullah']","['biar', 'dikata', 'apasih', 'keren', 'gitu', 'makan', 'nasi', 'aja', 'makan', 'orok', 'belagak', 'berasa', 'tuhan', 'banget', 'yaa', 'sujud', 'kelakuan', 'oh', 'kelakuan', 'astagfirullah']","['biar', 'kata', 'apasih', 'keren', 'gitu', 'makan', 'nasi', 'aja', 'makan', 'orok', 'bagak', 'asa', 'tuhan', 'banget', 'yaa', 'sujud', 'laku', 'oh', 'laku', 'astagfirullah']",biar kata apasih keren gitu makan nasi aja makan orok bagak asa tuhan banget yaa sujud laku oh laku astagfirullah
Dibere dahar naon kalakuan budak siga kieu nya,Dibere dahar naon kalakuan budak siga kieu nya,dibere dahar naon kalakuan budak siga kieu nya,"['dibere', 'dahar', 'naon', 'kalakuan', 'budak', 'siga', 'kieu', 'nya']","['dibere', 'dahar', 'naon', 'kalakuan', 'budak', 'siga', 'kieu', 'nya']","['dibere', 'dahar', 'naon', 'kalakuan', 'budak', 'siga', 'kieu', 'nya']","['dibere', 'dahar', 'naon', 'kalakuan', 'budak', 'siga', 'kieu', 'nya']",dibere dahar naon kalakuan budak siga kieu nya
"Hebat, kurikulum sekarang😅",Hebat kurikulum sekarang,hebat kurikulum sekarang,"['hebat', 'kurikulum', 'sekarang']","['hebat', 'kurikulum', 'sekarang']","['hebat', 'kurikulum']","['hebat', 'kurikulum']",hebat kurikulum
Wah harus diproses nih,Wah harus diproses nih,wah harus diproses nih,"['wah', 'harus', 'diproses', 'nih']","['wah', 'harus', 'diproses', 'ini']",['diproses'],['proses'],proses
Pada kenapa sih otaknya itu?,Pada kenapa sih otaknya itu,pada kenapa sih otaknya itu,"['pada', 'kenapa', 'sih', 'otaknya', 'itu']","['pada', 'kenapa', 'sih', 'otaknya', 'itu']","['sih', 'otaknya']","['sih', 'otak']",sih otak
Aduh meni resep jdi viral,Aduh meni resep jdi viral,aduh meni resep jdi viral,"['aduh', 'meni', 'resep', 'jdi', 'viral']","['aduh', 'meni', 'resep', 'jadi', 'viral']","['aduh', 'meni', 'resep', 'viral']","['aduh', 'meni', 'resep', 'viral']",aduh meni resep viral
Tolong secepatnya di proses di beri hukuman agar tak ada lagi macem ni,Tolong secepatnya di proses di beri hukuman agar tak ada lagi macem ni,tolong secepatnya di proses di beri hukuman agar tak ada lagi macem ni,"['tolong', 'secepatnya', 'di', 'proses', 'di', 'beri', 'hukuman', 'agar', 'tak', 'ada', 'lagi', 'macem', 'ni']","['tolong', 'secepatnya', 'di', 'proses', 'di', 'beri', 'hukuman', 'agar', 'tak', 'ada', 'lagi', 'macem', 'ni']","['tolong', 'secepatnya', 'proses', 'hukuman', 'macem', 'ni']","['tolong', 'cepat', 'proses', 'hukum', 'macem', 'ni']",tolong cepat proses hukum macem ni
"siap siap,minta maaf,tidak mengulangi lagi dan guru/kepala sekolahnya juga berjanji janji janji janji",siap siap minta maaf tidak mengulangi lagi dan guru kepala sekolahnya juga berjanji janji janji janji,siap siap minta maaf tidak mengulangi lagi dan guru kepala sekolahnya juga berjanji janji janji janji,"['siap', 'siap', 'minta', 'maaf', 'tidak', 'mengulangi', 'lagi', 'dan', 'guru', 'kepala', 'sekolahnya', 'juga', 'berjanji', 'janji', 'janji', 'janji']","['siap', 'siap', 'minta', 'maaf', 'tidak', 'mengulangi', 'lagi', 'dan', 'guru', 'kepala', 'sekolahnya', 'juga', 'berjanji', 'janji', 'janji', 'janji']","['maaf', 'mengulangi', 'guru', 'kepala', 'sekolahnya', 'berjanji', 'janji', 'janji', 'janji']","['maaf', 'ulang', 'guru', 'kepala', 'sekolah', 'janji', 'janji', 'janji', 'janji']",maaf ulang guru kepala sekolah janji janji janji janji
Bisa-bisanya punya kepribadian melebihin iblis sampai iblis aja malu,Bisa bisanya punya kepribadian melebihin iblis sampai iblis aja malu,bisa bisanya punya kepribadian melebihin iblis sampai iblis aja malu,"['bisa', 'bisanya', 'punya', 'kepribadian', 'melebihin', 'iblis', 'sampai', 'iblis', 'aja', 'malu']","['bisa', 'bisanya', 'punya', 'kepribadian', 'melebihin', 'iblis', 'sampai', 'iblis', 'aja', 'malu']","['bisanya', 'kepribadian', 'melebihin', 'iblis', 'iblis', 'aja', 'malu']","['bisa', 'pribadi', 'melebihin', 'iblis', 'iblis', 'aja', 'malu']",bisa pribadi melebihin iblis iblis aja malu
hahaha,hahaha,hahaha,['hahaha'],['hahaha'],['hahaha'],['hahaha'],hahaha
Healah bgini amat yaa warga +62...ujung ujungnya juga kata maaf dududu,Healah bgini amat yaa warga ujung ujungnya juga kata maaf dududu,healah bgini amat yaa warga ujung ujungnya juga kata maaf dududu,"['healah', 'bgini', 'amat', 'yaa', 'warga', 'ujung', 'ujungnya', 'juga', 'kata', 'maaf', 'dududu']","['healah', 'bgini', 'amat', 'yaa', 'warga', 'ujung', 'ujungnya', 'juga', 'kata', 'maaf', 'dududu']","['healah', 'bgini', 'yaa', 'warga', 'ujung', 'ujungnya', 'maaf', 'dududu']","['healah', 'bgini', 'yaa', 'warga', 'ujung', 'ujung', 'maaf', 'dududu']",healah bgini yaa warga ujung ujung maaf dududu
Up,Up,up,['up'],['up'],['up'],['up'],up
Cc @ridwankamil,Cc,cc,['cc'],['cc'],['cc'],['cc'],cc
Tokyo Revenger,Tokyo Revenger,tokyo revenger,"['tokyo', 'revenger']","['tokyo', 'revenger']","['tokyo', 'revenger']","['tokyo', 'revenger']",tokyo revenger
Paansi!!!!,Paansi,paansi,['paansi'],['paansi'],['paansi'],['paansi'],paansi
Gilaa masih ajaa ada yg giniann,Gilaa masih ajaa ada yg giniann,gilaa masih ajaa ada yg giniann,"['gilaa', 'masih', 'ajaa', 'ada', 'yg', 'giniann']","['gilaa', 'masih', 'ajaa', 'ada', 'yang', 'giniann']","['gilaa', 'ajaa', 'giniann']","['gilaa', 'ajaa', 'giniann']",gilaa ajaa giniann
Astagfirullah...,Astagfirullah,astagfirullah,['astagfirullah'],['astagfirullah'],['astagfirullah'],['astagfirullah'],astagfirullah
Kelak kamu ga akan berguna jika ketemu lawan yang pas wahai anak muda,Kelak kamu ga akan berguna jika ketemu lawan yang pas wahai anak muda,kelak kamu ga akan berguna jika ketemu lawan yang pas wahai anak muda,"['kelak', 'kamu', 'ga', 'akan', 'berguna', 'jika', 'ketemu', 'lawan', 'yang', 'pas', 'wahai', 'anak', 'muda']","['kelak', 'kamu', 'enggak', 'akan', 'berguna', 'jika', 'ketemu', 'lawan', 'yang', 'pas', 'wahai', 'anak', 'muda']","['kelak', 'berguna', 'ketemu', 'lawan', 'pas', 'anak', 'muda']","['kelak', 'guna', 'ketemu', 'lawan', 'pas', 'anak', 'muda']",kelak guna ketemu lawan pas anak muda
Kayu laut 🔥,Kayu laut,kayu laut,"['kayu', 'laut']","['kayu', 'laut']","['kayu', 'laut']","['kayu', 'laut']",kayu laut
Ini anak pada niru bahar bin seemmiiit kali.,Ini anak pada niru bahar bin seemmiit kali,ini anak pada niru bahar bin seemmiit kali,"['ini', 'anak', 'pada', 'niru', 'bahar', 'bin', 'seemmiit', 'kali']","['ini', 'anak', 'pada', 'niru', 'bahar', 'bin', 'seemmiit', 'kali']","['anak', 'niru', 'bahar', 'bin', 'seemmiit', 'kali']","['anak', 'niru', 'bahar', 'bin', 'seemmiit', 'kali']",anak niru bahar bin seemmiit kali
Hmmm,Hmm,hmm,['hmm'],['hmm'],['hmm'],['hmm'],hmm
Di wakanda ada penjara anak kagak sih?  Kok marak bet tindak kejahatan yg di lakukan anak² di bwah umur.. 😢,Di wakanda ada penjara anak kagak sih Kok marak bet tindak kejahatan yg di lakukan anak di bwah umur,di wakanda ada penjara anak kagak sih kok marak bet tindak kejahatan yg di lakukan anak di bwah umur,"['di', 'wakanda', 'ada', 'penjara', 'anak', 'kagak', 'sih', 'kok', 'marak', 'bet', 'tindak', 'kejahatan', 'yg', 'di', 'lakukan', 'anak', 'di', 'bwah', 'umur']","['di', 'wakanda', 'ada', 'penjara', 'anak', 'tidak', 'sih', 'kok', 'marak', 'bet', 'tindak', 'kejahatan', 'yang', 'di', 'lakukan', 'anak', 'di', 'bwah', 'umur']","['wakanda', 'penjara', 'anak', 'sih', 'marak', 'bet', 'tindak', 'kejahatan', 'lakukan', 'anak', 'bwah', 'umur']","['wakanda', 'penjara', 'anak', 'sih', 'marak', 'bet', 'tindak', 'jahat', 'laku', 'anak', 'bwah', 'umur']",wakanda penjara anak sih marak bet tindak jahat laku anak bwah umur
Yg ngebully goblok ajg,Yg ngebully goblok ajg,yg ngebully goblok ajg,"['yg', 'ngebully', 'goblok', 'ajg']","['yang', 'ngebully', 'goblok', 'anjing']","['ngebully', 'goblok', 'anjing']","['ngebully', 'goblok', 'anjing']",ngebully goblok anjing
Hah apalagi sih ni?? Sok jagoan amat,Hah apalagi sih ni Sok jagoan amat,hah apalagi sih ni sok jagoan amat,"['hah', 'apalagi', 'sih', 'ni', 'sok', 'jagoan', 'amat']","['hah', 'apalagi', 'sih', 'ni', 'sok', 'jagoan', 'amat']","['hah', 'sih', 'ni', 'sok', 'jagoan']","['hah', 'sih', 'ni', 'sok', 'jago']",hah sih ni sok jago
Wedehh . Skrg pasti lg nyiapin kata kata buat minta maaf,Wedehh Skrg pasti lg nyiapin kata kata buat minta maaf,wedehh skrg pasti lg nyiapin kata kata buat minta maaf,"['wedehh', 'skrg', 'pasti', 'lg', 'nyiapin', 'kata', 'kata', 'buat', 'minta', 'maaf']","['wedehh', 'sekarang', 'pasti', 'lagi', 'nyiapin', 'kata', 'kata', 'buat', 'minta', 'maaf']","['wedehh', 'nyiapin', 'maaf']","['wedehh', 'nyiapin', 'maaf']",wedehh nyiapin maaf
Kenapa sih anak sekarang menfalnya,Kenapa sih anak sekarang menfalnya,kenapa sih anak sekarang menfalnya,"['kenapa', 'sih', 'anak', 'sekarang', 'menfalnya']","['kenapa', 'sih', 'anak', 'sekarang', 'menfalnya']","['sih', 'anak', 'menfalnya']","['sih', 'anak', 'menfalnya']",sih anak menfalnya
@kumparancom media anda skrg media lampu merah ya senang bagt ngepost berita negatif...,media anda skrg media lampu merah ya senang bagt ngepost berita negatif,media anda skrg media lampu merah ya senang bagt ngepost berita negatif,"['media', 'anda', 'skrg', 'media', 'lampu', 'merah', 'ya', 'senang', 'bagt', 'ngepost', 'berita', 'negatif']","['media', 'anda', 'sekarang', 'media', 'lampu', 'merah', 'ya', 'senang', 'bagt', 'ngepost', 'berita', 'negatif']","['media', 'media', 'lampu', 'merah', 'ya', 'senang', 'bagt', 'ngepost', 'berita', 'negatif']","['media', 'media', 'lampu', 'merah', 'ya', 'senang', 'bagt', 'ngepost', 'berita', 'negatif']",media media lampu merah ya senang bagt ngepost berita negatif
Wkwk,Wkwk,wkwk,['wkwk'],['wkwk'],['wkwk'],['wkwk'],wkwk
@murrezza apa yg kamu lakuin kalo di posisi ini,apa yg kamu lakuin kalo di posisi ini,apa yg kamu lakuin kalo di posisi ini,"['apa', 'yg', 'kamu', 'lakuin', 'kalo', 'di', 'posisi', 'ini']","['apa', 'yang', 'kamu', 'lakuin', 'kalau', 'di', 'posisi', 'ini']","['lakuin', 'posisi']","['lakuin', 'posisi']",lakuin posisi
"Cik hayang nempo beungeut nu nendang” teh, di spill atuh 😥😤 cb tolong bund @amelanys",Cik hayang nempo beungeut nu nendang teh di spill atuh cb tolong bund,cik hayang nempo beungeut nu nendang teh di spill atuh cb tolong bund,"['cik', 'hayang', 'nempo', 'beungeut', 'nu', 'nendang', 'teh', 'di', 'spill', 'atuh', 'cb', 'tolong', 'bund']","['cik', 'hayang', 'nempo', 'beungeut', 'nu', 'nendang', 'teh', 'di', 'spill', 'atuh', 'cb', 'tolong', 'bund']","['cik', 'hayang', 'nempo', 'beungeut', 'nu', 'nendang', 'teh', 'spill', 'atuh', 'cb', 'tolong', 'bund']","['cik', 'hayang', 'nempo', 'beungeut', 'nu', 'nendang', 'teh', 'spill', 'atuh', 'cb', 'tolong', 'bund']",cik hayang nempo beungeut nu nendang teh spill atuh cb tolong bund
Selalu adaa aja orang tolol indo tiap harinya,Selalu adaa aja orang tolol indo tiap harinya,selalu adaa aja orang tolol indo tiap harinya,"['selalu', 'adaa', 'aja', 'orang', 'tolol', 'indo', 'tiap', 'harinya']","['selalu', 'adaa', 'aja', 'orang', 'tolol', 'indo', 'tiap', 'harinya']","['adaa', 'aja', 'orang', 'tolol', 'indo', 'harinya']","['adaa', 'aja', 'orang', 'tolol', 'indo', 'hari']",adaa aja orang tolol indo hari
Enak tuh nendang2 muka 😂😂😂,Enak tuh nendang muka,enak tuh nendang muka,"['enak', 'tuh', 'nendang', 'muka']","['enak', 'tuh', 'nendang', 'muka']","['enak', 'tuh', 'nendang', 'muka']","['enak', 'tuh', 'nendang', 'muka']",enak tuh nendang muka
The lost generation...manusia2 yg lahir tanpa kesiapan menjadi orangtua,The lost generation manusia yg lahir tanpa kesiapan menjadi orangtua,the lost generation manusia yg lahir tanpa kesiapan menjadi orangtua,"['the', 'lost', 'generation', 'manusia', 'yg', 'lahir', 'tanpa', 'kesiapan', 'menjadi', 'orangtua']","['the', 'lost', 'generation', 'manusia', 'yang', 'lahir', 'tanpa', 'kesiapan', 'menjadi', 'orangtua']","['the', 'lost', 'generation', 'manusia', 'lahir', 'kesiapan', 'orangtua']","['the', 'lost', 'generation', 'manusia', 'lahir', 'kesiap', 'orangtua']",the lost generation manusia lahir kesiap orangtua
@kpai_official @divisihumaspolri @unicef @unicefindonesia segera di tindak lanjuti.,official segera di tindak lanjuti,official segera di tindak lanjuti,"['official', 'segera', 'di', 'tindak', 'lanjuti']","['official', 'segera', 'di', 'tindak', 'lanjuti']","['official', 'tindak', 'lanjuti']","['official', 'tindak', 'lanjut']",official tindak lanjut
"Maaf mau tanya kalo boleh tau ada yang
pernah ngilangin perut buncit tanpa harus
olahraga ngga ya?",Maaf mau tanya kalo boleh tau ada yang pernah ngilangin perut buncit tanpa harus olahraga ngga ya,maaf mau tanya kalo boleh tau ada yang pernah ngilangin perut buncit tanpa harus olahraga ngga ya,"['maaf', 'mau', 'tanya', 'kalo', 'boleh', 'tau', 'ada', 'yang', 'pernah', 'ngilangin', 'perut', 'buncit', 'tanpa', 'harus', 'olahraga', 'ngga', 'ya']","['maaf', 'mau', 'tanya', 'kalau', 'boleh', 'tau', 'ada', 'yang', 'pernah', 'ngilangin', 'perut', 'buncit', 'tanpa', 'harus', 'olahraga', 'ngga', 'ya']","['maaf', 'tau', 'ngilangin', 'perut', 'buncit', 'olahraga', 'ngga', 'ya']","['maaf', 'tau', 'ngilangin', 'perut', 'buncit', 'olahraga', 'ngga', 'ya']",maaf tau ngilangin perut buncit olahraga ngga ya
Astaghfirullah astaghfirullahaladzim... Kok Guru nya kemana ini,Astaghfirullah astaghfirullahaladzim Kok Guru nya kemana ini,astaghfirullah astaghfirullahaladzim kok guru nya kemana ini,"['astaghfirullah', 'astaghfirullahaladzim', 'kok', 'guru', 'nya', 'kemana', 'ini']","['astaghfirullah', 'astaghfirullahaladzim', 'kok', 'guru', 'nya', 'kemana', 'ini']","['astaghfirullah', 'astaghfirullahaladzim', 'guru', 'nya', 'kemana']","['astaghfirullah', 'astaghfirullahaladzim', 'guru', 'nya', 'mana']",astaghfirullah astaghfirullahaladzim guru nya mana
Pas ketangkep: saya cuma ikut2 aja pak,Pas ketangkep saya cuma ikut aja pak,pas ketangkep saya cuma ikut aja pak,"['pas', 'ketangkep', 'saya', 'cuma', 'ikut', 'aja', 'pak']","['pas', 'ketangkep', 'saya', 'cuma', 'ikut', 'aja', 'pak']","['pas', 'ketangkep', 'aja']","['pas', 'ketangkep', 'aja']",pas ketangkep aja
Min update berita dong yang sekumpulan bocah sd-smp ngebunuh odgj,Min update berita dong yang sekumpulan bocah sd smp ngebunuh odgj,min update berita dong yang sekumpulan bocah sd smp ngebunuh odgj,"['min', 'update', 'berita', 'dong', 'yang', 'sekumpulan', 'bocah', 'sd', 'smp', 'ngebunuh', 'odgj']","['admin', 'update', 'berita', 'dong', 'yang', 'sekumpulan', 'bocah', 'sd', 'smp', 'ngebunuh', 'odgj']","['admin', 'update', 'berita', 'sekumpulan', 'bocah', 'sd', 'smp', 'ngebunuh', 'odgj']","['admin', 'update', 'berita', 'kumpul', 'bocah', 'sd', 'smp', 'ngebunuh', 'odgj']",admin update berita kumpul bocah sd smp ngebunuh odgj
Tonjok ajg!,Tonjok ajg,tonjok ajg,"['tonjok', 'ajg']","['tonjok', 'anjing']","['tonjok', 'anjing']","['tonjok', 'anjing']",tonjok anjing
"Harus ada pasal sih buat hukum anak kyk gini, gausah ada alesan dibawah umur segala toh kelaluannya udh kriminal.",Harus ada pasal sih buat hukum anak kyk gini gausah ada alesan dibawah umur segala toh kelaluannya udh kriminal,harus ada pasal sih buat hukum anak kyk gini gausah ada alesan dibawah umur segala toh kelaluannya udh kriminal,"['harus', 'ada', 'pasal', 'sih', 'buat', 'hukum', 'anak', 'kyk', 'gini', 'gausah', 'ada', 'alesan', 'dibawah', 'umur', 'segala', 'toh', 'kelaluannya', 'udh', 'kriminal']","['harus', 'ada', 'pasal', 'sih', 'buat', 'hukum', 'anak', 'kayak', 'gini', 'gausah', 'ada', 'alesan', 'dibawah', 'umur', 'segala', 'toh', 'kelaluannya', 'udah', 'kriminal']","['pasal', 'sih', 'hukum', 'anak', 'kayak', 'gini', 'gausah', 'alesan', 'dibawah', 'umur', 'kelaluannya', 'udah', 'kriminal']","['pasal', 'sih', 'hukum', 'anak', 'kayak', 'gin', 'gausah', 'alesan', 'bawah', 'umur', 'lalu', 'udah', 'kriminal']",pasal sih hukum anak kayak gin gausah alesan bawah umur lalu udah kriminal
Klo lht bully2 bginian ...jiwa emak2 gw rasanya ingin perang🔥🔥🔥🔥,Klo lht bully bginian jiwa emak gw rasanya ingin perang,klo lht bully bginian jiwa emak gw rasanya ingin perang,"['klo', 'lht', 'bully', 'bginian', 'jiwa', 'emak', 'gw', 'rasanya', 'ingin', 'perang']","['kalau', 'lht', 'bully', 'bginian', 'jiwa', 'emak', 'aku', 'rasanya', 'ingin', 'perang']","['lht', 'bully', 'bginian', 'jiwa', 'emak', 'perang']","['lht', 'bully', 'bginian', 'jiwa', 'emak', 'perang']",lht bully bginian jiwa emak perang
Indonesia ini kenapa Dan Ada apa untuk kesekian kalinya perundungan penganiayaan bahkan Pembuhuhan yg Di lakukan anak sekolah ( anak² di bawah umur) . Siapa yg harus di pertanyaakan Di sini pihak sekola kah? Org tua kah? Lingkungan pergaulan? Atau istitusi pemerintah tanya kk @kaksetosahabatanak @komnasanak @nadiemmakarim Apakah bullying ini harus trs Ada? Dan Akan tetap Ada.,Indonesia ini kenapa Dan Ada apa untuk kesekian kalinya perundungan penganiayaan bahkan Pembuhuhan yg Di lakukan anak sekolah anak di bawah umur Siapa yg harus di pertanyaakan Di sini pihak sekola kah Org tua kah Lingkungan pergaulan Atau istitusi pemerintah tanya kk Apakah bullying ini harus trs Ada Dan Akan tetap Ada,indonesia ini kenapa dan ada apa untuk kesekian kalinya perundungan penganiayaan bahkan pembuhuhan yg di lakukan anak sekolah anak di bawah umur siapa yg harus di pertanyaakan di sini pihak sekola kah org tua kah lingkungan pergaulan atau istitusi pemerintah tanya kk apakah bullying ini harus trs ada dan akan tetap ada,"['indonesia', 'ini', 'kenapa', 'dan', 'ada', 'apa', 'untuk', 'kesekian', 'kalinya', 'perundungan', 'penganiayaan', 'bahkan', 'pembuhuhan', 'yg', 'di', 'lakukan', 'anak', 'sekolah', 'anak', 'di', 'bawah', 'umur', 'siapa', 'yg', 'harus', 'di', 'pertanyaakan', 'di', 'sini', 'pihak', 'sekola', 'kah', 'org', 'tua', 'kah', 'lingkungan', 'pergaulan', 'atau', 'istitusi', 'pemerintah', 'tanya', 'kk', 'apakah', 'bullying', 'ini', 'harus', 'trs', 'ada', 'dan', 'akan', 'tetap', 'ada']","['indonesia', 'ini', 'kenapa', 'dan', 'ada', 'apa', 'untuk', 'kesekian', 'kalinya', 'perundungan', 'penganiayaan', 'bahkan', 'pembuhuhan', 'yang', 'di', 'lakukan', 'anak', 'sekolah', 'anak', 'di', 'bawah', 'umur', 'siapa', 'yang', 'harus', 'di', 'pertanyaakan', 'di', 'sini', 'pihak', 'sekola', 'kah', 'orang', 'tua', 'kah', 'lingkungan', 'pergaulan', 'atau', 'istitusi', 'pemerintah', 'tanya', 'kk', 'apakah', 'bullying', 'ini', 'harus', 'terus', 'ada', 'dan', 'akan', 'tetap', 'ada']","['indonesia', 'kesekian', 'kalinya', 'perundungan', 'penganiayaan', 'pembuhuhan', 'lakukan', 'anak', 'sekolah', 'anak', 'umur', 'pertanyaakan', 'sekola', 'kah', 'orang', 'tua', 'kah', 'lingkungan', 'pergaulan', 'istitusi', 'pemerintah', 'kk', 'bullying']","['indonesia', 'sekian', 'kali', 'rundung', 'aniaya', 'pembuhuhan', 'laku', 'anak', 'sekolah', 'anak', 'umur', 'pertanyaakan', 'kola', 'kah', 'orang', 'tua', 'kah', 'lingkung', 'gaul', 'istitusi', 'perintah', 'kk', 'bullying']",indonesia sekian kali rundung aniaya pembuhuhan laku anak sekolah anak umur pertanyaakan kola kah orang tua kah lingkung gaul istitusi perintah kk bullying
Gak ada akhlak dan adab....trus apa gunanya sekolah.....sekolah ngejar nilai akademik saja...ini jadinya.,Gak ada akhlak dan adab trus apa gunanya sekolah sekolah ngejar nilai akademik saja ini jadinya,gak ada akhlak dan adab trus apa gunanya sekolah sekolah ngejar nilai akademik saja ini jadinya,"['gak', 'ada', 'akhlak', 'dan', 'adab', 'trus', 'apa', 'gunanya', 'sekolah', 'sekolah', 'ngejar', 'nilai', 'akademik', 'saja', 'ini', 'jadinya']","['enggak', 'ada', 'akhlak', 'dan', 'adab', 'terus', 'apa', 'gunanya', 'sekolah', 'sekolah', 'ngejar', 'nilai', 'akademik', 'saja', 'ini', 'jadinya']","['akhlak', 'adab', 'gunanya', 'sekolah', 'sekolah', 'ngejar', 'nilai', 'akademik']","['akhlak', 'adab', 'guna', 'sekolah', 'sekolah', 'ngejar', 'nilai', 'akademik']",akhlak adab guna sekolah sekolah ngejar nilai akademik
"Harus dikejar semua pelaku dan tindak tegas!! Cikal bakal ""Mario Dandy"" hrs di reset lagi otak dan perilakunya.",Harus dikejar semua pelaku dan tindak tegas Cikal bakal Mario Dandy hrs di reset lagi otak dan perilakunya,harus dikejar semua pelaku dan tindak tegas cikal bakal mario dandy hrs di reset lagi otak dan perilakunya,"['harus', 'dikejar', 'semua', 'pelaku', 'dan', 'tindak', 'tegas', 'cikal', 'bakal', 'mario', 'dandy', 'hrs', 'di', 'reset', 'lagi', 'otak', 'dan', 'perilakunya']","['harus', 'dikejar', 'semua', 'pelaku', 'dan', 'tindak', 'tegas', 'cikal', 'bakal', 'mario', 'dandy', 'harus', 'di', 'reset', 'lagi', 'otak', 'dan', 'perilakunya']","['dikejar', 'pelaku', 'tindak', 'cikal', 'mario', 'dandy', 'reset', 'otak', 'perilakunya']","['kejar', 'laku', 'tindak', 'cikal', 'mario', 'dandy', 'reset', 'otak', 'perilaku']",kejar laku tindak cikal mario dandy reset otak perilaku
Ngene ki kelakuane sopo @elkizon @annizaregga,Ngene ki kelakuane sopo,ngene ki kelakuane sopo,"['ngene', 'ki', 'kelakuane', 'sopo']","['ngene', 'ki', 'kelakuane', 'sopo']","['ngene', 'ki', 'kelakuane', 'sopo']","['ngene', 'ki', 'kelakuane', 'sopo']",ngene ki kelakuane sopo
Pliisss min admin... Ditunggu video penangkapannya min. Plisss min...,Pliiss min admin Ditunggu video penangkapannya min Pliss min,pliiss min admin ditunggu video penangkapannya min pliss min,"['pliiss', 'min', 'admin', 'ditunggu', 'video', 'penangkapannya', 'min', 'pliss', 'min']","['pliiss', 'admin', 'admin', 'ditunggu', 'video', 'penangkapannya', 'admin', 'pliss', 'admin']","['pliiss', 'admin', 'admin', 'ditunggu', 'video', 'penangkapannya', 'admin', 'pliss', 'admin']","['pliiss', 'admin', 'admin', 'tunggu', 'video', 'tangkap', 'admin', 'pliss', 'admin']",pliiss admin admin tunggu video tangkap admin pliss admin
